LinkID,Location,MaximumSpeed,MinimumSpeed,RoadCategory,RoadName,SpeedBand,timestamp
103001015,1.3033318543866834 103.8612214025896 1.3041716079250012 103.86070305839088,29,20,C,JALAN SULTAN,3,park/traffic_spe
103001018,1.349455495087144 103.84747160828421 1.3508288520103235 103.84777910458106,39,30,C,BISHAN ROAD,4,park/traffic_spe
103001019,1.3508288520103235 103.84777910458106 1.349455495087144 103.84747160828421,39,30,C,BISHAN ROAD,4,park/traffic_spe
103001022,1.3488913352141585 103.84734529408348 1.349455495087144 103.84747160828421,39,30,C,BISHAN ROAD,4,park/traffic_spe
103001023,1.349455495087144 103.84747160828421 1.3488913352141585 103.84734529408348,39,30,C,BISHAN ROAD,4,park/traffic_spe
103001034,1.3472543044108394 103.71041686476453 1.3458977909039784 103.70976275448838,29,20,C,BOON LAY AVENUE,3,park/traffic_spe
103001035,1.3458977909039784 103.70976275448838 1.3472543044108394 103.71041686476453,39,30,C,BOON LAY AVENUE,4,park/traffic_spe
103001038,1.3458977909039784 103.70976275448838 1.3455495249467528 103.70930947581078,29,20,C,BOON LAY AVENUE,3,park/traffic_spe
103001039,1.3455495249467528 103.70930947581078 1.3458977909039784 103.70976275448838,29,20,C,BOON LAY AVENUE,3,park/traffic_spe
103001042,1.3440545475479635 103.70714324306503 1.344343928501278 103.7075515692584,39,30,C,BOON LAY AVENUE,4,park/traffic_spe
103001043,1.344343928501278 103.7075515692584 1.3440545475479635 103.70714324306503,29,20,C,BOON LAY AVENUE,3,park/traffic_spe
103001044,1.31886026171601 103.84792388137056 1.319450709571759 103.84838600107199,49,40,F,MOULMEIN ROAD,5,park/traffic_spe
103001048,1.3190500932755969 103.85122896251939 1.3189656799602085 103.85242780063555,39,30,F,MOULMEIN ROAD,4,park/traffic_spe
103001054,1.313358012769702 103.85249622747389 1.313597881369882 103.85314368834017,19,10,E,WORCESTER ROAD,2,park/traffic_spe
103001055,1.313597881369882 103.85314368834017 1.313358012769702 103.85249622747389,19,10,E,WORCESTER ROAD,2,park/traffic_spe
103001058,1.3099261678549536 103.84267399691635 1.3101593752468101 103.84297256751098,19,10,E,WINSTEDT DRIVE,2,park/traffic_spe
103001059,1.3101593752468101 103.84297256751098 1.3099261678549536 103.84267399691635,19,10,E,WINSTEDT DRIVE,2,park/traffic_spe
103001066,1.3099035483864083 103.83141667541084 1.3101476274410442 103.83149312374148,39,30,D,DRAYCOTT PARK,4,park/traffic_spe
103001067,1.3101476274410442 103.83149312374148 1.3099035483864083 103.83141667541084,29,20,D,DRAYCOTT PARK,3,park/traffic_spe
103001070,1.3099035483864083 103.83141667541084 1.3101156398782912 103.83126111851554,49,40,D,DRAYCOTT PARK,5,park/traffic_spe
103001071,1.3101156398782912 103.83126111851554 1.3099035483864083 103.83141667541084,39,30,D,DRAYCOTT PARK,4,park/traffic_spe
103001074,1.31058157265364 103.82052243609898 1.3098953706522087 103.8210801506698,49,40,D,NASSIM ROAD,5,park/traffic_spe
103001075,1.3098953706522087 103.8210801506698 1.31058157265364 103.82052243609898,29,20,D,NASSIM ROAD,3,park/traffic_spe
103001076,1.310822121421863 103.83333771825176 1.3098922536055888 103.83345390955975,39,30,C,STEVENS ROAD,4,park/traffic_spe
103001082,1.3077282875177416 103.85955238978066 1.3072420606194894 103.85909560812084,29,20,D,KING GEORGES AVENUE,3,park/traffic_spe
103001083,1.3072420606194894 103.85909560812084 1.3077282875177416 103.85955238978066,29,20,D,KING GEORGES AVENUE,3,park/traffic_spe
103001086,1.3072420606194894 103.85909560812084 1.3078794361010724 103.85846810483393,29,20,E,MAUDE ROAD,3,park/traffic_spe
103001087,1.3078794361010724 103.85846810483393 1.3072420606194894 103.85909560812084,29,20,E,MAUDE ROAD,3,park/traffic_spe
103001088,1.3071850894685886 103.8501717998829 1.307272894948953 103.85006617620294,59,50,E,BUFFALO ROAD,6,park/traffic_spe
103001094,1.3071188143532448 103.81885660049718 1.3079617809120705 103.81871264830949,29,20,D,CLUNY ROAD,3,park/traffic_spe
103001095,1.3079617809120705 103.81871264830949 1.3071188143532448 103.81885660049718,29,20,D,CLUNY ROAD,3,park/traffic_spe
103001098,1.307170122823936 103.83645862549653 1.3073852522841434 103.8370603471685,29,20,C,CAIRNHILL ROAD,3,park/traffic_spe
103001099,1.3073852522841434 103.8370603471685 1.307170122823936 103.83645862549653,39,30,C,CAIRNHILL ROAD,4,park/traffic_spe
103001100,1.3185545940225802 103.84476840899393 1.3181085280127 103.84414294327067,39,30,F,MOULMEIN ROAD,4,park/traffic_spe
103001106,1.309299949684641 103.85222615590367 1.3100042924352346 103.85269430495329,49,40,E,CHANDER ROAD,5,park/traffic_spe
103001107,1.3100042924352346 103.85269430495329 1.309299949684641 103.85222615590367,39,30,E,CHANDER ROAD,4,park/traffic_spe
103001110,1.309384725200985 103.8617179711374 1.3092891871958876 103.86179915389253,29,20,E,HORNE ROAD,3,park/traffic_spe
103001111,1.3092891871958876 103.86179915389253 1.309384725200985 103.8617179711374,29,20,E,HORNE ROAD,3,park/traffic_spe
103001114,1.3105239615560678 103.85656144683719 1.3092864620940106 103.85782331164867,29,20,D,KITCHENER ROAD,3,park/traffic_spe
103001115,1.3092864620940106 103.85782331164867 1.3105239615560678 103.85656144683719,29,20,D,KITCHENER ROAD,3,park/traffic_spe
103001116,1.3065538078292014 103.88324038023666 1.305298120233709 103.8830242190826,49,40,F,OLD AIRPORT ROAD,5,park/traffic_spe
103001120,1.3059928888694998 103.85425391832095 1.305277654723263 103.85522047922288,29,20,D,UPPER WELD ROAD,3,park/traffic_spe
103001124,1.3052748735326998 103.82352616140828 1.3055888686305448 103.82343904606199,39,30,F,TANGLIN ROAD,4,park/traffic_spe
103001128,1.3053978073470158 103.82220600682551 1.3052748735326998 103.82352616140828,39,30,F,NAPIER ROAD,4,park/traffic_spe
103001134,1.3508288520103235 103.84777910458106 1.3522028690601513 103.84808674500522,49,40,C,BISHAN ROAD,5,park/traffic_spe
103001135,1.3522028690601513 103.84808674500522 1.3508288520103235 103.84777910458106,49,40,C,BISHAN ROAD,5,park/traffic_spe
103001138,1.3121234483919337 103.86683186105031 1.3114124898343449 103.86824892611672,999,70,D,KALLANG AVENUE,8,park/traffic_spe
103001139,1.3114124898343449 103.86824892611672 1.3121234483919337 103.86683186105031,39,30,D,KALLANG AVENUE,4,park/traffic_spe
103001142,1.3114124898343449 103.86824892611672 1.3104938696843227 103.86714226096593,999,70,D,KALLANG AVENUE,8,park/traffic_spe
103001143,1.3104938696843227 103.86714226096593 1.3114124898343449 103.86824892611672,39,30,D,KALLANG AVENUE,4,park/traffic_spe
103001146,1.3570406703029732 103.85029407367034 1.3580342639922915 103.85088952430387,59,50,C,BISHAN ROAD,6,park/traffic_spe
103001147,1.3580342639922915 103.85088952430387 1.3570406703029732 103.85029407367034,49,40,C,BISHAN ROAD,5,park/traffic_spe
103001150,1.3580342639922915 103.85088952430387 1.3590278665630788 103.8514849754271,59,50,C,BISHAN ROAD,6,park/traffic_spe
103001151,1.3590278665630788 103.8514849754271 1.3580342639922915 103.85088952430387,59,50,C,BISHAN ROAD,6,park/traffic_spe
103001154,1.3378617043922947 103.93242761921088 1.3378966589737933 103.93262667800124,39,30,C,BEDOK RESERVOIR ROAD,4,park/traffic_spe
103001155,1.3378966589737933 103.93262667800124 1.3378617043922947 103.93242761921088,39,30,C,BEDOK RESERVOIR ROAD,4,park/traffic_spe
103001158,1.3231419719897588 103.92735082418997 1.3227290456435956 103.927430968462,39,30,C,BEDOK SOUTH ROAD,4,park/traffic_spe
103001159,1.3227290456435956 103.927430968462 1.3231419719897588 103.92735082418997,29,20,C,BEDOK SOUTH ROAD,3,park/traffic_spe
103001162,1.3590278665630788 103.8514849754271 1.3594359952743287 103.85172955927906,49,40,C,BISHAN ROAD,5,park/traffic_spe
103001163,1.3594359952743287 103.85172955927906 1.3590278665630788 103.8514849754271,49,40,C,BISHAN ROAD,5,park/traffic_spe
103001166,1.3594359952743287 103.85172955927906 1.359624970370861 103.85184280704898,39,30,C,BISHAN ROAD,4,park/traffic_spe
103001167,1.359624970370861 103.85184280704898 1.3594359952743287 103.85172955927906,39,30,C,BISHAN ROAD,4,park/traffic_spe
103001170,1.3184325030791815 103.92983778059923 1.3184072069631432 103.93009678674385,59,50,C,BEDOK SOUTH ROAD,6,park/traffic_spe
103001171,1.3184072069631432 103.93009678674385 1.3184325030791815 103.92983778059923,59,50,C,BEDOK SOUTH ROAD,6,park/traffic_spe
103001174,1.3481248602480003 103.84716987236547 1.3467011842705927 103.84688060830581,49,40,C,BISHAN ROAD,5,park/traffic_spe
103001175,1.3467011842705927 103.84688060830581 1.3481248602480003 103.84716987236547,39,30,C,BISHAN ROAD,4,park/traffic_spe
103001178,1.3033040994320206 103.88806880482987 1.3024467879891048 103.88812157587378,59,50,E,LYNDHURST ROAD,6,park/traffic_spe
103001179,1.3024467879891048 103.88812157587378 1.3033040994320206 103.88806880482987,19,10,E,LYNDHURST ROAD,2,park/traffic_spe
103001180,1.3026957990927432 103.82405852392625 1.302429931449246 103.82340946928127,29,20,C,ORCHARD BOULEVARD,3,park/traffic_spe
103001186,1.302429931449246 103.82340946928127 1.303054784356424 103.82344916460241,39,30,C,GRANGE ROAD,4,park/traffic_spe
103001187,1.303054784356424 103.82344916460241 1.302429931449246 103.82340946928127,39,30,C,GRANGE ROAD,4,park/traffic_spe
103001188,1.303163123791825 103.8580933193693 1.3024251106240274 103.85872812577652,39,30,E,JALAN PINANG,4,park/traffic_spe
103001194,1.3023244753572962 103.81556923519429 1.303289677502834 103.8156809896024,29,20,E,TANGLIN HILL,3,park/traffic_spe
103001195,1.303289677502834 103.8156809896024 1.3023244753572962 103.81556923519429,29,20,E,TANGLIN HILL,3,park/traffic_spe
103001198,1.3023118710455295 103.85316975650862 1.3029486225222129 103.85235039535674,29,20,D,ALBERT STREET,3,park/traffic_spe
103001199,1.3029486225222129 103.85235039535674 1.3023118710455295 103.85316975650862,39,30,D,ALBERT STREET,4,park/traffic_spe
103001200,1.2891926275810617 103.85120581188629 1.2893271856836854 103.85153421166655,29,20,F,PARLIAMENT PLACE,3,park/traffic_spe
103001206,1.3162715531513092 103.85325411434806 1.3165492139574482 103.85401877433466,29,20,E,RANGOON LANE,3,park/traffic_spe
103001207,1.3165492139574482 103.85401877433466 1.3162715531513092 103.85325411434806,29,20,E,RANGOON LANE,3,park/traffic_spe
103001210,1.309788142655336 103.83177866474172 1.309632040452508 103.8321281642356,29,20,D,DRAYCOTT DRIVE,3,park/traffic_spe
103001211,1.309632040452508 103.8321281642356 1.309788142655336 103.83177866474172,39,30,D,DRAYCOTT DRIVE,4,park/traffic_spe
103001212,1.309788142655336 103.83177866474172 1.3096279339357806 103.83110989321554,49,40,F,DRAYCOTT DRIVE,5,park/traffic_spe
103001218,1.3096279339357806 103.83110989321554 1.309694857000047 103.83119447352243,29,20,D,DRAYCOTT DRIVE,3,park/traffic_spe
103001219,1.309694857000047 103.83119447352243 1.3096279339357806 103.83110989321554,39,30,D,DRAYCOTT DRIVE,4,park/traffic_spe
103001226,1.3099051585628567 103.86554520014256 1.309253800591554 103.86611733337693,49,40,D,PADANG JERINGAU,5,park/traffic_spe
103001227,1.309253800591554 103.86611733337693 1.3099051585628567 103.86554520014256,49,40,D,PADANG JERINGAU,5,park/traffic_spe
103001230,1.309221657875194 103.88033745809436 1.3093222221148553 103.88087126937101,59,50,E,GUILLEMARD CRESCENT,6,park/traffic_spe
103000000,1.3170142376560023 103.85298052044503 1.3166840028663076 103.85259882242372,19,10,E,KENT ROAD,2,park/traffic_spe
103000010,1.3166507852203482 103.84102305136321 1.316912438354752 103.84022564204443,999,70,E,BUCKLEY ROAD,8,park/traffic_spe
103000011,1.316912438354752 103.84022564204443 1.3166507852203482 103.84102305136321,29,20,E,BUCKLEY ROAD,3,park/traffic_spe
103000014,1.3186726294030418 103.84700267615683 1.3180212058893457 103.84711392225329,39,30,E,SHREWSBURY ROAD,4,park/traffic_spe
103000015,1.3180212058893457 103.84711392225329 1.3186726294030418 103.84700267615683,9,0,E,SHREWSBURY ROAD,1,park/traffic_spe
103000018,1.3157770120574521 103.84426743639843 1.3159796416371992 103.84479180450104,29,20,E,JALAN KORMA,3,park/traffic_spe
103000019,1.3159796416371992 103.84479180450104 1.3157770120574521 103.84426743639843,39,30,E,JALAN KORMA,4,park/traffic_spe
103000022,1.3157638139947652 103.85346718361517 1.3159850985084538 103.8540099459191,49,40,E,SING AVENUE,5,park/traffic_spe
103000023,1.3159850985084538 103.8540099459191 1.3157638139947652 103.85346718361517,39,30,E,SING AVENUE,4,park/traffic_spe
103000026,1.3193495076454247 103.84576595796847 1.3193341206043803 103.84649970636902,29,20,E,MOULMEIN RISE,3,park/traffic_spe
103000027,1.3193341206043803 103.84649970636902 1.3193495076454247 103.84576595796847,69,60,E,MOULMEIN RISE,7,park/traffic_spe
103000030,1.3187614079491163 103.84584773223746 1.3184775003743368 103.845922903644,39,30,E,SINARAN DRIVE,4,park/traffic_spe
103000031,1.3184775003743368 103.845922903644 1.3187614079491163 103.84584773223746,29,20,E,SINARAN DRIVE,3,park/traffic_spe
103000034,1.3095165181658415 103.85444503278327 1.3102490949407017 103.85489147379481,19,10,E,LEMBU ROAD,2,park/traffic_spe
103000035,1.3102490949407017 103.85489147379481 1.3095165181658415 103.85444503278327,29,20,E,LEMBU ROAD,3,park/traffic_spe
103000036,1.3095165181658415 103.85444503278327 1.3098257335080767 103.85396567774879,19,10,E,DESKER ROAD,2,park/traffic_spe
103000040,1.3094817613742067 103.85571657719505 1.3100415318076366 103.85617487784177,29,20,D,VERDUN ROAD,3,park/traffic_spe
103000044,1.3102490949407017 103.85489147379481 1.3094817613742067 103.85571657719505,19,10,E,SYED ALWI ROAD,2,park/traffic_spe
103000050,1.3040240949630044 103.82435328722222 1.3035181120546362 103.82439062361162,19,10,E,ORCHARD SPRING LANE,2,park/traffic_spe
103000051,1.3035181120546362 103.82439062361162 1.3040240949630044 103.82435328722222,29,20,E,ORCHARD SPRING LANE,3,park/traffic_spe
103000054,1.2977954689273836 103.81184137776128 1.2979363108403927 103.81139535719257,19,10,E,KAY SIANG ROAD,2,park/traffic_spe
103000055,1.2979363108403927 103.81139535719257 1.2977954689273836 103.81184137776128,29,20,E,KAY SIANG ROAD,3,park/traffic_spe
103000056,1.3235238431328136 103.8508428681823 1.3241924351833945 103.85149036161232,39,30,E,MARTABAN ROAD,4,park/traffic_spe
103000062,1.3235238431328136 103.8508428681823 1.3242848802266947 103.85008775600024,39,30,E,MARTABAN ROAD,4,park/traffic_spe
103000063,1.3242848802266947 103.85008775600024 1.3235238431328136 103.8508428681823,49,40,E,MARTABAN ROAD,5,park/traffic_spe
103000066,1.319450709571759 103.84838600107199 1.3202305802943324 103.84823264087314,39,30,E,JALAN TAN TOCK SENG,4,park/traffic_spe
103000067,1.3202305802943324 103.84823264087314 1.319450709571759 103.84838600107199,39,30,E,JALAN TAN TOCK SENG,4,park/traffic_spe
103000068,1.3020505931348514 103.84753501033079 1.3020981998994814 103.84735684695016,29,20,E,SOPHIA ROAD,3,park/traffic_spe
103000072,1.3020478491197238 103.85929118664532 1.3024623974822258 103.85961424505442,39,30,E,MUSCAT STREET,4,park/traffic_spe
103000078,1.3479138498233316 103.6923894384768 1.3491170726830268 103.69342360283092,69,60,A,PAN ISLAND EXPRESSWAY,7,park/traffic_spe
103000079,1.3491170726830268 103.69342360283092 1.3479138498233316 103.6923894384768,999,70,A,PAN ISLAND EXPRESSWAY,8,park/traffic_spe
103000080,1.3436196253925365 103.78499221155269 1.3431444683048892 103.78388724345461,69,60,A,PAN ISLAND EXPRESSWAY,7,park/traffic_spe
103000086,1.3009014346769388 103.90150591557894 1.3000155854751687 103.90006277560406,39,30,C,AMBER ROAD,4,park/traffic_spe
103000087,1.3000155854751687 103.90006277560406 1.3009014346769388 103.90150591557894,29,20,C,AMBER ROAD,3,park/traffic_spe
103000090,1.3795549789334551 103.83982137005759 1.3778764702530613 103.83969577191468,29,20,C,ANG MO KIO AVENUE 4,3,park/traffic_spe
103000091,1.3778764702530613 103.83969577191468 1.3795549789334551 103.83982137005759,29,20,C,ANG MO KIO AVENUE 4,3,park/traffic_spe
103000094,1.302018104115238 103.82687869301155 1.3025271098303324 103.82774617488765,29,20,E,JALAN TUPAI,3,park/traffic_spe
103000095,1.3025271098303324 103.82774617488765 1.302018104115238 103.82687869301155,999,70,E,JALAN TUPAI,8,park/traffic_spe
103000098,1.3034535281731428 103.82621354051224 1.302018104115238 103.82687869301155,29,20,D,TOMLINSON ROAD,3,park/traffic_spe
103000099,1.302018104115238 103.82687869301155 1.3034535281731428 103.82621354051224,29,20,D,TOMLINSON ROAD,3,park/traffic_spe
103000106,1.3185208604394962 103.8497306240015 1.3182839067307601 103.8484896779184,19,10,E,SHREWSBURY ROAD,2,park/traffic_spe
103000107,1.3182839067307601 103.8484896779184 1.3185208604394962 103.8497306240015,69,60,E,SHREWSBURY ROAD,7,park/traffic_spe
103000110,1.2771369059505562 103.81040355919788 1.277633353991097 103.80909264308315,49,40,D,TELOK BLANGAH HEIGHTS,5,park/traffic_spe
103000111,1.277633353991097 103.80909264308315 1.2771369059505562 103.81040355919788,29,20,D,TELOK BLANGAH HEIGHTS,3,park/traffic_spe
103000114,1.277633353991097 103.80909264308315 1.2780189431917124 103.80767112662544,29,20,D,TELOK BLANGAH HEIGHTS,3,park/traffic_spe
103000115,1.2780189431917124 103.80767112662544 1.277633353991097 103.80909264308315,29,20,D,TELOK BLANGAH HEIGHTS,3,park/traffic_spe
103000118,1.2765900388648779 103.81171237266507 1.276042945010033 103.81302172471231,39,30,D,TELOK BLANGAH HEIGHTS,4,park/traffic_spe
103000119,1.276042945010033 103.81302172471231 1.2765900388648779 103.81171237266507,39,30,D,TELOK BLANGAH HEIGHTS,4,park/traffic_spe
103000122,1.350438528643087 103.69440892471033 1.3517801862142893 103.69536755921838,999,70,A,PAN ISLAND EXPRESSWAY,8,park/traffic_spe
103000123,1.3517801862142893 103.69536755921838 1.350438528643087 103.69440892471033,999,70,A,PAN ISLAND EXPRESSWAY,8,park/traffic_spe
103000124,1.3022604164237386 103.88515409863628 1.3020018334230383 103.88506135448995,39,30,F,WILKINSON ROAD,4,park/traffic_spe
103000128,1.3021332006151927 103.84859614838282 1.3019803247888424 103.84892228360394,29,20,E,WILKIE ROAD,3,park/traffic_spe
103000134,1.3023326560971626 103.8192445570385 1.3019259729917443 103.8193666357108,49,40,D,CAMP ROAD,5,park/traffic_spe
103000135,1.3019259729917443 103.8193666357108 1.3023326560971626 103.8192445570385,49,40,D,CAMP ROAD,5,park/traffic_spe
103000138,1.3019154913408086 103.82562409886084 1.3021005061138486 103.82556786730588,29,20,E,LENGKOK MERAK,3,park/traffic_spe
103000139,1.3021005061138486 103.82556786730588 1.3019154913408086 103.82562409886084,19,10,E,LENGKOK MERAK,2,park/traffic_spe
103000142,1.30277750949525 103.81714881291575 1.301902777906714 103.81671018445115,39,30,E,TANGLIN WALK,4,park/traffic_spe
103000143,1.301902777906714 103.81671018445115 1.30277750949525 103.81714881291575,39,30,E,TANGLIN WALK,4,park/traffic_spe
103000146,1.301902777906714 103.81671018445115 1.3020760157371165 103.81636988608547,29,20,E,TANGLIN HILL,3,park/traffic_spe
103000147,1.3020760157371165 103.81636988608547 1.301902777906714 103.81671018445115,39,30,E,TANGLIN HILL,4,park/traffic_spe
103000148,1.3020505931348514 103.84753501033079 1.3018924565367096 103.84742450630118,29,20,E,SOPHIA ROAD,3,park/traffic_spe
103000152,1.3018924565367096 103.84742450630118 1.3020981998994814 103.84735684695016,39,30,E,ADIS ROAD,4,park/traffic_spe
103000156,1.3018714301953633 103.84120126880777 1.3024590972915757 103.84059908315483,39,30,B,KRAMAT ROAD,4,park/traffic_spe
103000162,1.3223315936500188 103.84782453064221 1.323225112339397 103.84825791705197,59,50,E,AKYAB ROAD,6,park/traffic_spe
103000163,1.323225112339397 103.84825791705197 1.3223315936500188 103.84782453064221,39,30,E,AKYAB ROAD,4,park/traffic_spe
103000166,1.3158766228467986 103.8525278217439 1.3154336431941307 103.853008273284,39,30,E,OXFORD ROAD,4,park/traffic_spe
103000167,1.3154336431941307 103.853008273284 1.3158766228467986 103.8525278217439,29,20,E,OXFORD ROAD,3,park/traffic_spe
103000170,1.315899168782131 103.85944206093603 1.3154021442041506 103.85980837679445,19,10,E,KEMPAS ROAD,2,park/traffic_spe
103000171,1.3154021442041506 103.85980837679445 1.315899168782131 103.85944206093603,19,10,E,KEMPAS ROAD,2,park/traffic_spe
103000174,1.3157770120574521 103.84426743639843 1.3156603053759763 103.84390320841796,39,30,E,JALAN KORMA,4,park/traffic_spe
103000175,1.3156603053759763 103.84390320841796 1.3157770120574521 103.84426743639843,29,20,E,JALAN KORMA,3,park/traffic_spe
103000176,1.3098922536055888 103.83345390955975 1.3097312042342106 103.83404900921593,39,30,F,STEVENS ROAD,4,park/traffic_spe
103000182,1.3095892684441353 103.82839685211003 1.3097460950865234 103.82879350703922,19,10,D,ARDMORE PARK,2,park/traffic_spe
103000183,1.3097460950865234 103.82879350703922 1.3095892684441353 103.82839685211003,29,20,D,ARDMORE PARK,3,park/traffic_spe
103000186,1.3095892684441353 103.82839685211003 1.3102253421678596 103.82740509577657,29,20,D,ARDMORE PARK,3,park/traffic_spe
103000187,1.3102253421678596 103.82740509577657 1.3095892684441353 103.82839685211003,19,10,D,ARDMORE PARK,2,park/traffic_spe
103000190,1.310468565405978 103.8376076936921 1.3095693665135413 103.8362897642633,29,20,E,ANTHONY ROAD,3,park/traffic_spe
103000191,1.3095693665135413 103.8362897642633 1.310468565405978 103.8376076936921,39,30,E,ANTHONY ROAD,4,park/traffic_spe
103000194,1.3095693665135413 103.8362897642633 1.310692335045372 103.83555854453066,29,20,C,CAIRNHILL ROAD,3,park/traffic_spe
103000195,1.310692335045372 103.83555854453066 1.3095693665135413 103.8362897642633,29,20,C,CAIRNHILL ROAD,3,park/traffic_spe
103000198,1.3156794372910703 103.85925389319206 1.315899168782131 103.85944206093603,29,20,E,KEMPAS ROAD,3,park/traffic_spe
103000199,1.315899168782131 103.85944206093603 1.3156794372910703 103.85925389319206,19,10,E,KEMPAS ROAD,2,park/traffic_spe
103000202,1.3778764702530613 103.83969577191468 1.377082366481272 103.8395587643731,39,30,C,ANG MO KIO AVENUE 4,4,park/traffic_spe
103000203,1.377082366481272 103.8395587643731 1.3778764702530613 103.83969577191468,19,10,C,ANG MO KIO AVENUE 4,2,park/traffic_spe
103000206,1.3765237228546703 103.83946526641823 1.377082366481272 103.8395587643731,29,20,C,ANG MO KIO AVENUE 4,3,park/traffic_spe
103000207,1.377082366481272 103.8395587643731 1.3765237228546703 103.83946526641823,29,20,C,ANG MO KIO AVENUE 4,3,park/traffic_spe
103000210,1.3835254500944634 103.83770121892717 1.38338023612439 103.83781517599795,39,30,C,ANG MO KIO AVENUE 4,4,park/traffic_spe
103000211,1.38338023612439 103.83781517599795 1.3835254500944634 103.83770121892717,29,20,C,ANG MO KIO AVENUE 4,3,park/traffic_spe
103000214,1.38338023612439 103.83781517599795 1.3822793699880447 103.83863653439964,29,20,C,ANG MO KIO AVENUE 4,3,park/traffic_spe
103000215,1.3822793699880447 103.83863653439964 1.38338023612439 103.83781517599795,29,20,C,ANG MO KIO AVENUE 4,3,park/traffic_spe
103000218,1.3840112390167347 103.83732856251386 1.3835254500944634 103.83770121892717,49,40,C,ANG MO KIO AVENUE 4,5,park/traffic_spe
103000219,1.3835254500944634 103.83770121892717 1.3840112390167347 103.83732856251386,29,20,C,ANG MO KIO AVENUE 4,3,park/traffic_spe
103000222,1.3777027981180603 103.84756217854924 1.3771978910136298 103.84765705588656,49,40,C,ANG MO KIO AVENUE 8,5,park/traffic_spe
103000223,1.3771978910136298 103.84765705588656 1.3777027981180603 103.84756217854924,49,40,C,ANG MO KIO AVENUE 8,5,park/traffic_spe
103000226,1.3771978910136298 103.84765705588656 1.376730487972268 103.84773795161581,39,30,C,ANG MO KIO AVENUE 8,4,park/traffic_spe
103000227,1.376730487972268 103.84773795161581 1.3771978910136298 103.84765705588656,39,30,C,ANG MO KIO AVENUE 8,4,park/traffic_spe
103000228,1.3133901063939397 103.85032404665321 1.3129765172117367 103.84974217909104,39,30,D,DORSET ROAD,4,park/traffic_spe
103000234,1.3839740978654103 103.84313695546383 1.3838894069258951 103.8424480441498,39,30,D,ANG MO KIO AVENUE 9,4,park/traffic_spe
103000235,1.3838894069258951 103.8424480441498 1.3839740978654103 103.84313695546383,39,30,D,ANG MO KIO AVENUE 9,4,park/traffic_spe
103000238,1.317103654150258 103.84888640803763 1.3164233526759435 103.84775689847758,49,40,B,NORFOLK ROAD,5,park/traffic_spe
103000239,1.3164233526759435 103.84775689847758 1.317103654150258 103.84888640803763,49,40,B,NORFOLK ROAD,5,park/traffic_spe
103000242,1.3748784522832425 103.83811376463666 1.3755371440113777 103.8390063090149,39,30,C,ANG MO KIO AVENUE 4,4,park/traffic_spe
103000243,1.3755371440113777 103.8390063090149 1.3748784522832425 103.83811376463666,29,20,C,ANG MO KIO AVENUE 4,3,park/traffic_spe
103000246,1.3112406329656845 103.82143582576197 1.3118940935550105 103.82204317904964,19,10,D,NASSIM ROAD,2,park/traffic_spe
103000247,1.3118940935550105 103.82204317904964 1.3112406329656845 103.82143582576197,19,10,D,NASSIM ROAD,2,park/traffic_spe
103000254,1.3134139917128311 103.82959840334954 1.3129593497249092 103.82975943310102,29,20,E,BALMORAL PARK,3,park/traffic_spe
103000255,1.3129593497249092 103.82975943310102 1.3134139917128311 103.82959840334954,29,20,E,BALMORAL PARK,3,park/traffic_spe
103000258,1.3131328782183662 103.82911750896497 1.3129593497249092 103.82975943310102,29,20,C,STEVENS ROAD,3,park/traffic_spe
103000259,1.3129593497249092 103.82975943310102 1.3131328782183662 103.82911750896497,39,30,C,STEVENS ROAD,4,park/traffic_spe
103000260,1.3128994765010902 103.85727722633219 1.3134069573818214 103.85667709880157,29,20,E,PETAIN ROAD,3,park/traffic_spe
103000266,1.3135704480430792 103.8305390230549 1.3129593497249092 103.82975943310102,19,10,D,BALMORAL ROAD,2,park/traffic_spe
103000267,1.3129593497249092 103.82975943310102 1.3135704480430792 103.8305390230549,29,20,D,BALMORAL ROAD,3,park/traffic_spe
103000270,1.3129593497249092 103.82975943310102 1.3129482532197405 103.82979421597224,29,20,C,STEVENS ROAD,3,park/traffic_spe
103000271,1.3129482532197405 103.82979421597224 1.3129593497249092 103.82975943310102,39,30,C,STEVENS ROAD,4,park/traffic_spe
103000276,1.3131522033523786 103.84591215724936 1.3129397527298754 103.8453609319561,39,30,F,KAMPONG JAVA ROAD,4,park/traffic_spe
103000282,1.3128915402722743 103.8435107552494 1.3134502209463657 103.8434271564376,39,30,B,KAMPONG JAVA ROAD,4,park/traffic_spe
103000283,1.3134502209463657 103.8434271564376 1.3128915402722743 103.8435107552494,39,30,B,KAMPONG JAVA ROAD,4,park/traffic_spe
103000290,1.3133115247400988 103.85513650754488 1.3128657945370725 103.85467601502488,29,20,D,RACE COURSE ROAD,3,park/traffic_spe
103000291,1.3128657945370725 103.85467601502488 1.3133115247400988 103.85513650754488,29,20,D,RACE COURSE ROAD,3,park/traffic_spe
103000292,1.3112814046832442 103.8745843404284 1.3128669001147928 103.8740481840283,39,30,E,LORONG 3 GEYLANG,4,park/traffic_spe
103000298,1.311265024985496 103.83361404903052 1.3114126715258738 103.83387874363073,39,30,E,GOODWOOD HILL,4,park/traffic_spe
103000299,1.3114126715258738 103.83387874363073 1.311265024985496 103.83361404903052,19,10,E,GOODWOOD HILL,2,park/traffic_spe
